"BGC","Latitude","Longitude","Elevation","MAT","MCMT","TD","MAP","MSP","DD5","PAS","Tmin_wt","Tmin_sp","Tmin_sm","Tmin_at","Tmax_wt","Tmax_sp","Tmax_sm","Tmax_at","PPT_wt","PPT_sp","PPT_sm","PPT_at","DD5_sp","bFFP","AHM","CMD_sp","DD5_sm","Eref_sm","Eref_sp","MWMT","NFFD","PAS_sp","PAS_wt","SHM","PPT_MJ","PPT_JAS","CMDMax","CMD.total"
"BGxx_WY",41.8994680060608,-109.883533119296,2014.77188502448,4.72696268782711,-8.16553266925544,26.6795796049299,232.175080195847,116.861134560189,1562.65220327537,65.144605774101,-13.643238223873,-4.10803646800608,6.9521441836907,-2.92237886206314,-0.227798412966402,11.4250801958467,26.2749029208172,14.0594293432382,39.7263211210535,68.2813607968935,64.8383420563903,59.3377511396252,193.956272159379,165.825088637515,66.1283893297316,141.798075299679,1071.27376329563,471.063903427317,193.931284821881,18.5141735606956,141.343238223873,21.0340199223367,34.5915920985987,160.610746243458,53.9693567448928,62.8929596488266,154.409336484889,1060.15625527604
"BSJPap",57.8565744665735,-109.569287949739,390.664647489457,-1.89368186520251,-23.7910758335323,39.8707527651786,411.348730802896,255.825097477521,1165.40538712501,137.5369618843,-26.3105355295616,-7.91380997851516,8.96643192488263,-4.41667860268958,-15.3153099387284,5.07769555184213,20.6014482374473,4.15898384658232,56.9725073605475,69.9013686639612,182.671759369778,101.789607702713,135.160579294979,151.838823903875,19.7664836476486,57.9980106628471,901.096681785629,289.450704225352,97.8993395400653,16.082859871091,143.831264422694,36.5933396992122,56.9666984960611,63.7310097875388,80.9069388079892,174.891541338426,34.102212142914,506.248507997135
"BSJPku",59.353491115987,-109.836857358689,309.42979250672,-3.12828461021505,-25.6894237231183,41.5880544354839,366.601898521505,214.851898521505,1096.57073252688,143.140625,-27.9922043010753,-9.49411122311828,8.76343245967742,-5.18431619623656,-17.4505544354839,3.23253528225806,20.2296538978495,2.8685063844086,55.7914146505376,61.3783602150538,150.587869623656,98.8239247311828,109.640540994624,151.338709677419,18.72109375,49.2066532258064,875.288642473118,279.468245967742,75.1870799731183,15.8985719086022,138.197748655914,37.5010920698925,55.7886424731183,74.1623823924731,67.0327620967742,147.799563172043,44.5225974462366,523.485551075269
"BSJPpa",58.6722399570293,-111.700901506819,212.271326695371,-1.62801399354144,-23.822093649085,40.3212325080732,381.259956942949,233.041711517761,1238.77744886975,129.282831001076,-26.3536598493003,-7.44547900968784,8.88213132400431,-4.75772335844995,-15.2693218514532,5.81953713670614,21.5838266953714,4.51488159311087,56.7308934337998,64.2373519913886,164.061894510226,96.2220129171152,159.807857911733,147.356027987083,21.9512917115178,72.7855220667384,940.584768568353,303.510495156082,117.223358449946,16.5033369214209,144.986813778256,31.033638320775,56.7287405812702,70.8079386437029,78.1119483315393,154.931377825619,46.0166846071044,560.408503767492
"BWBScmC",56.7355093108005,-113.739207411744,496.626592615135,-0.316709271657537,-20.6512477175898,36.5734773787787,448.846662609049,293.303428687361,1216.75528504768,131.472286467843,-23.3654169202678,-6.05863461148306,8.12071819841753,-4.14029214850883,-11.9556826942585,7.51552241834043,21.2120308378982,6.13830797321972,66.9783323189288,75.373097991479,213.390302292554,93.0954351795496,173.869588151755,148.740718198418,21.6255508216677,80.0228646784338,890.724081963887,310.198376952729,134.698092919456,15.9228585920065,146.097869750456,30.6300872387908,66.8854737269223,55.544579022114,106.998275512274,186.286447555285,31.8075471698113,520.52322986407
"BWBScmE",55.4171356274916,-110.012609013095,550.139139963519,0.0151860826005282,-19.7457379325365,35.8737605837031,453.294710190302,305.837684789415,1242.12379189241,121.540742152405,-22.6540115978329,-5.77878631129019,8.53450219160927,-3.60494677520351,-11.3881516974762,7.37732433094661,21.1981214777708,6.43526449048488,58.406768125017,83.0779178350712,219.427921918815,92.370313903787,172.696278347989,149.452043233236,22.1045465682938,74.8889221638398,908.554218507528,311.985162396885,138.341809370831,16.1293539517029,149.467425335548,32.4504097356456,58.3366638534208,52.8961204432223,106.720317987531,199.109934387847,30.1137458822248,521.105224469794
"BWBScmNW",58.6587684145864,-118.129633018525,395.571638412637,-1.42404161047968,-22.7238971296475,38.7582065112695,402.428915430553,248.524465420921,1202.65497977268,137.328838374109,-24.9690907339626,-6.85357349258332,7.89499133115007,-5.45568291273358,-14.7374686958197,6.52636293585051,21.4620208052398,4.74256405316895,63.9354652282797,75.0365054902716,176.565305336159,86.8983818146793,169.484010787902,147.22866499711,21.3131188595646,75.4575226353304,892.115584665768,308.438740127143,129.829897900212,16.0348873049509,142.026102870353,33.9416297437873,63.9264110961279,64.622404161048,93.824889231362,154.692255827394,49.6613369293007,564.35051049894
"BWBScmW",54.4705275213078,-116.690597334438,772.582365540219,1.92697762970014,-13.9291004283674,29.2587053783912,553.559828653022,371.211518324607,1226.88548310328,145.168967158496,-17.8553641123275,-3.64520704426464,7.88694907187054,-3.22696811042361,-6.27912422655878,9.41703950499762,20.7340599714422,8.38654926225607,84.7443122322703,99.5508805330795,268.716230366492,100.548119942884,186.060828177059,146.340123750595,21.601370775821,71.6224654926226,857.469300333175,312.547358400762,146.982008567349,15.3300428367444,153.119657306045,31.5236554021894,83.5852451213708,41.6179914326511,145.644169443122,225.576487386959,16.5326987148977,436.32917658258
"BWBSdmN",56.6737978118258,-117.308568122331,520.545602244288,0.434774360216356,-18.8211471704206,34.8356179865989,435.203721643659,273.665092435618,1271.25062565593,133.312020666828,-21.621841446678,-5.08895212723016,7.94510373778962,-4.11165738273997,-10.6598692177283,8.34746104787277,21.7298659885364,6.9374909178978,71.7837248728506,77.3625575199806,195.979615726165,90.0804472430774,194.670339872447,145.223460079115,24.0137281020425,85.8018890772584,905.917413417292,320.042302413821,142.195002825543,16.0151126180673,149.221240009688,29.4186647291515,71.5408089125696,59.1020182449342,104.600266408331,169.063978364414,47.631226285622,557.078913376927
"BWBSdmS",53.8335541630752,-112.832202749682,690.780922868601,1.79724493515963,-15.1430290089058,31.2089474506536,481.87193375345,336.994114889849,1319.07603770637,113.309723451904,-18.7788865163273,-3.77793344096662,8.47224623717515,-3.06813186813187,-7.54474246133014,9.15374199260455,21.5367272537889,8.38653195146086,64.6436123118588,89.0972865996563,244.461955106505,83.675225248685,203.670954637779,143.826102807145,24.6045935107546,81.4526326753815,920.906671527525,324.407374615905,150.465288266236,16.0654236758502,155.373365970522,27.2388938076142,63.9906254882558,48.1392114994011,130.268579761471,206.725066402792,24.7188167282954,528.984479975001
"BWBSlbE",56.6967023920202,-112.900612616223,670.116493383743,-1.19453896240286,-21.4522054190296,36.4545893719807,469.913043478261,308.068367989918,1066.37103549674,145.389624028565,-24.1095463137996,-6.97597143457257,7.25534551564797,-4.77333543373241,-12.7608275572359,6.46259189245957,20.1996009241756,5.14438143247217,68.5231043898341,80.0511447174963,223.20415879017,98.1398865784499,139.641671917664,155.230938878387,18.7211615206889,68.9160890569208,804.547469019114,299.849611426171,124.888678848981,15.0027725267801,138.032766225583,36.7210670027305,68.4863474060071,48.8544528460408,109.708674648183,198.380172232724,23.6568998109641,479.011972274732
"BWBSlbN",59.0856154740579,-114.572477796566,548.475718598241,-3.13420396377477,-24.627680798005,39.6979918624491,404.468434177714,243.492978081113,1005.83856149101,156.497571859824,-27.0184407402546,-9.08564116025725,7.5426433915212,-5.94644966531041,-16.740477752986,3.70317626985169,19.7187819923875,2.75717285733036,63.0380627378921,72.8258301614385,172.303714398215,96.2992518703242,107.379577372359,153.123244520278,16.9783173644835,44.2110513190707,796.146475915475,280.976768604804,77.1819136369602,15.0701010631316,133.051975324846,42.1711510696942,63.0303189394934,62.0845517784486,83.6406352539703,159.831998949993,38.531828323927,495.32655204095
"BWBSlbW",57.3931099080801,-118.350353743892,698.336354244929,-0.823866766841973,-20.3608314550463,35.3624655647383,444.617893814175,278.355246681693,1090.22721011771,148.541635361883,-22.5043451039319,-6.09675682444277,7.24082143751565,-4.9312797395442,-12.4041384923616,6.43961933383421,20.2955046331079,5.37040445780115,72.1262834961182,82.2697220135237,199.599173553719,90.6237165038818,147.776734284999,149.533746556474,20.6467505634861,69.4680065113949,808.288129226146,298.660969196093,127.859817180065,15.0012772351615,141.39469070874,37.8924367643376,72.0214124718257,54.0206862008515,105.429125970448,172.912597044828,36.261645379414,510.736977210118
"BWBSlf",54.0665333077275,-116.300435812246,942.124869729986,2.00909521553766,-12.4918995736618,27.1718711511132,591.290288962577,409.888157271435,1127.92401705353,144.581193747039,-16.6035243960208,-3.72786357176694,7.49711037423022,-3.2495973472288,-5.0671435338702,9.12407389862624,19.8384272856466,8.265750828991,81.6935101847466,110.861913784936,293.982141165324,104.746186641402,159.086546660351,149.766224538134,20.3528327806727,56.6322122216959,798.632543818096,301.577167219327,142.129227854098,14.679810516343,150.21691141639,35.3639981051634,79.6207484604453,36.1143723353861,161.564045476078,248.318000947418,5.01681667456182,390.6757460919
"BWBSnm",59.6485543758131,-115.599104250445,364.794501066603,-2.82127281346291,-24.4696432803982,40.0975349608912,374.493659634985,221.948210476416,1081.1365844987,145.218475942166,-26.9333728371652,-8.8452891680493,7.83990874614838,-5.8294027020621,-16.6043612230386,4.15307537331121,20.4913012562219,3.15525005925575,60.0254207158094,66.3243067077507,154.473986726712,93.6315477601327,121.317729319744,149.790945721735,19.2061270443233,48.4826380658924,845.571462431856,289.413071817966,79.9509362408154,15.6293197440152,135.932566958995,36.4226712491112,60.0226356956625,70.6452536146006,76.8662005214506,145.020680255985,48.3202180611519,532.194536620052
"BWBSpp",55.687319295101,-118.453018724885,606.542750929368,1.35749690210657,-16.092234613796,31.8285419248245,444.576208178439,277.581164807931,1271.99091284593,135.432052870715,-19.3397769516729,-4.03981825691863,7.94204874019,-3.55980999586948,-8.25654688145394,8.85919041718298,21.4450640231309,7.83271375464684,77.7769516728625,77.8335398595622,199.174308137133,89.8422139611731,194.296571664601,144.546881453945,25.6642709624122,87.0524576621231,892.635274679884,319.191243287898,144.22965716646,15.734985543164,153.193308550186,27.7063197026022,77.2717885171417,57.0144981412639,108.239983477902,169.38868236266,47.7323420074349,550.503923998348
"BWBSub",57.3845493424593,-115.774118127476,835.269139273356,-1.75098039215686,-21.2209486735871,35.4254181084198,478.934400230681,300.635380622837,954.842993079585,167.94824106113,-23.7797289504037,-7.17906574394464,6.79146482122261,-5.31111591695502,-13.1733131487889,5.30507497116494,19.1662197231834,4.17290945790081,75.5128316032295,86.0954440599769,216.106257208766,101.218425605536,114.332612456747,154.954873125721,17.2003027681661,49.6774798154556,736.43901384083,283.653546712803,100.911188004614,14.2046136101499,134.543396770473,44.4335351787774,75.4085928489043,47.3511966551326,109.497116493656,191.1619088812,21.3592848904268,440.700403690888
"BWBSuf",53.5056907678059,-117.041717766755,1273.16434320207,1.72511258024336,-10.7391395995018,24.207070997413,656.069464405481,433.248922104053,948.617131359586,186.300277857622,-15.2233783654307,-4.26027594136246,6.58234166906199,-3.60424451470729,-3.89595669253617,8.14866340902558,18.3584938200632,7.6923637060458,95.80597872952,135.076554565488,300.672223819105,124.508958512983,110.236849669445,156.303056433841,17.976238382677,28.5834051930631,691.653923541248,285.014180320015,131.116412762288,13.4676631215867,142.144006898534,54.1725591645109,91.8687362268851,31.2607933314171,170.245856088914,262.989556385935,2.47197470537511,318.209734598065
"CCHun_CA",39.3524417666373,-122.586528821906,614.258646616541,14.6765413533835,6.38887218045113,17.9975939849624,858.586466165414,47.5714285714286,3615.82706766917,9.1593984962406,2.15954887218045,5.73789473684211,14.0981954887218,8.86842105263158,12.1099248120301,19.3621052631579,31.9057142857143,23.1851127819549,454.682706766917,184.902255639098,14.0225563909774,205.004511278195,697.222556390977,81,30.4848120300752,175.070676691729,1655.26466165414,547.556390977444,314.63007518797,24.3911278195489,320.936842105263,0.485714285714286,7.30526315789474,594.592030075188,24.9007518796992,22.6586466165414,198.541353383459,856.58947368421
"CDFmm_OR",44.6989431606695,-123.063140903764,134.905146221041,11.1604823395366,3.99529054310672,14.8022218002279,1196.25636156476,182.056589441701,2441.14318268135,30.4217622483859,1.09574629699962,4.02221800227877,9.96963539688568,5.94673376376757,8.69210026585644,15.9762248385872,25.7945499430308,17.7874477781998,527.116217242689,269.864413216863,78.3410558298519,320.946259020129,475.96429927839,104.232054690467,18.0800417774402,62.5003797949107,1186.6395746297,429.636346372959,248.339726547664,18.7978161792632,299.585263957463,2.8006076718572,21.9755032282567,106.143714394227,96.0408279529054,86.0153816938853,140.938093429548,461.782947208507
"CDFxm_CA",41.4746166895684,-122.293032548528,874.410963382738,11.0266346992153,1.79049694856146,19.7886224934612,670.898430688753,93.5414123801221,2588.48387096774,36.4306887532694,-2.51935483870968,1.77266782911944,10.2371839581517,3.7666085440279,8.09886660854403,17.0788142981691,29.9567131647777,19.8386224934612,298.524847428073,158.124237140366,40.5745422842197,173.669136878814,457.044027898867,132.147776809067,34.7161726242371,158.601133391456,1389.74760244115,525.704446381866,291.085004359198,21.5806887532694,241.758064516129,3.54141238012206,28.0226678291194,236.118090671316,48.9742807323452,44.5653879686138,185.657367044464,855.662162162162
"CMAun_CA",40.8274981576211,-120.653728070021,2489.53947368421,3.05,-4.3828947368421,17.3565789473684,1242.84210526316,169.934210526316,820.289473684211,709.539473684211,-8.73815789473684,-5.81052631578947,3.90263157894737,-1.66315789473684,1.00789473684211,6.625,18.8894736842105,10.1486842105263,582.368421052632,302.065789473684,73.4342105263158,285.039473684211,40.2894736842105,188.263157894737,10.7578947368421,27.0657894736842,598.473684210526,354.723684210526,107.539473684211,12.9763157894737,123.552631578947,230.921052631579,388.026315789474,80.0302631578947,90.2763157894737,79.6578947368421,115.315789473684,346.105263157895
"CMAun_OR",43.5313152184006,-121.914130434632,2330.03079710145,2.1695652173913,-4.9536231884058,16.4891304347826,2134.60869565217,306.557971014493,660.166666666667,1271.94927536232,-8.06376811594203,-5.78913043478261,3.18840579710145,-1.29347826086957,-0.503623188405797,4.91666666666667,16.6304347826087,8.26231884057971,920.478260869565,506.557971014493,135.659420289855,571.891304347826,26.5724637681159,187.376811594203,6.0036231884058,3.6231884057971,472.86231884058,308.963768115942,82.7391304347826,11.5420289855072,120.021739130435,408.833333333333,634.449275362319,46.8007246376812,176.347826086957,130.195652173913,92.1521739130435,192.644927536232
"CMAun_WA",48.1738647769746,-121.963805597051,1785.38868065967,2.58860569715142,-4.74925037481259,16.1074212893553,2855.46776611694,482.934032983508,686.883058470765,1466.09670164918,-7.20472263868066,-3.7407796101949,4.82076461769115,-0.16544227886057,-0.83328335832084,5.23770614692654,15.2694152923538,7.32368815592204,1205.50524737631,594.629685157421,224.011994002999,831.315592203898,41.0614692653673,170.874062968516,4.652023988006,0.0247376311844078,481.167916041979,262.112443778111,98.6544227886057,11.3578710644678,151.169415292354,405.721889055472,778.106446776612,25.0188905547226,216.059970014993,266.853823088456,39.9160419790105,59.0134932533733
"CMXdm_OR",41.4405842850034,-122.661699028977,991.196639283047,10.5807916355489,2.19952203136669,18.3217923823749,997.490664675131,109.880806572069,2416.09544436146,56.8597460791636,-1.67368185212845,1.72315160567588,10.1433756534727,4.73708737864078,7.66195668409261,15.5010455563854,28.0261090365945,18.5268707991038,465.529947722181,232.409559372666,42.1156086631815,257.441822255414,393.850634802091,133.130993278566,22.5521135175504,108.659447348768,1297.22793129201,487.085138162808,267.965347274085,20.5202389843167,252.964451082898,8.38760268857356,40.7268110530246,194.056519790889,58.9215832710978,50.9496639283047,172.549365197909,655.945929798357
"CMXwm_OR",41.4212170437652,-123.348970917079,835.450827744966,11.4539463087248,4.40544966442953,15.5763355704698,2169.77624161074,217.373959731544,2567.32791946309,61.0908724832215,0.643221476510067,2.95838926174497,10.6572751677852,6.73324832214765,9.45089932885906,15.448711409396,26.7515302013423,18.9845503355705,1008.26120805369,520.970604026846,71.8744966442953,568.670738255034,424.718120805369,116.253288590604,10.7727651006711,40.8891275167785,1262.35624161074,457.877986577181,259.997718120805,19.9808053691275,288.883087248322,11.556644295302,39.9255033557047,111.61344966443,121.951677852349,95.4142281879195,157.719194630872,475.125503355705
"CMXxm_CA",39.9201005003205,-122.475871275848,740.656528547338,13.3948446157552,5.37636714044808,17.606528547338,1295.93278728017,92.6304504938569,3207.49072512648,22.17562033245,0.977643941218983,4.23815947964346,12.4046976632137,7.39949409780776,11.0657913755722,18.1811611659841,30.8111057576488,22.0814984341123,638.010118043845,308.804625391472,27.1816429775958,321.928210069863,587.019272464466,102.926523729222,18.8723921946519,115.44712117562,1527.85714285714,535.019031558661,301.980245723922,22.9836665863647,300.966995904601,2.26306913996627,16.7376535774512,273.773837629487,50.3529270055408,42.2695735967237,192.349313418453,723.866779089376
"CRFdh_CA",40.1767910787071,-123.834636488194,338.842249734311,12.4470679012346,7.13641975308642,11.1104423868313,1483.78446502058,113.691872427984,2758.40509259259,13.6021090534979,2.9304012345679,4.81723251028807,10.0140174897119,7.40897633744856,12.4429012345679,16.6581275720165,24.7019290123457,20.5963220164609,707.347736625514,364.985339506173,31.8878600823045,379.5625,530.12037037037,80.9447016460905,15.8201646090535,71.3770576131687,1138.33050411523,425.754115226337,269.274691358025,18.2474022633745,323.580761316872,2.1440329218107,8.95627572016461,189.883230452675,62.7232510288066,50.9498456790123,149.268004115226,542.514917695473
"CVGdm_CA",39.5010551322489,-122.003288368265,72.1434183219686,16.418588793359,6.99036466053958,19.2412096056923,523.863326415654,35.1497183516158,4206.40794544915,3.5241624666469,3.08748888230062,7.91126593536911,15.4114734657575,9.54473762229469,13.2171953750371,22.5882004150608,34.4957900978358,25.0790690779721,269.95197153869,117.187370293507,12.0453602134598,124.670323154462,931.544026089535,57.5994663504299,51.1958197450341,241.013341239253,1833.27898013638,594.542543729618,355.101689890305,26.2332938037355,335.977171657278,0,3.05040023717759,806.740675956122,18.4639786540172,16.6718055143789,214.926474948117,1107.55618144085
"CWFds_CA",40.3004577886959,-121.546113253893,1540.85671809707,8.85377692060431,0.669881067180971,18.2560591449695,1370.98842815815,127.310832529733,1985.73609771778,164.080360012858,-3.78723882995821,-0.26194149791064,8.69161041465767,3.11893281902925,6.47152041144327,13.3420765027322,26.1189649630344,17.1319832851173,656.133076181292,334.690131790421,45.8113146898104,334.33944069431,266.768884603022,149.745419479267,14.7456766313083,74.7682417229187,1143.56155576985,463.231115396978,247.586306653809,18.9253616200579,214.801992928319,40.2902603664417,106.561555769849,153.332947605272,70.9186756669881,56.3651558984249,163.297332047573,567.17743490839
"CWFmm_OR",42.2995564342263,-122.412465118223,1208.20469889279,8.81922765325412,1.19481501485282,16.9470699432892,1244.20577909803,175.062651903862,1919.96867404807,138.776127464218,-2.55168782068593,0.281366459627329,8.42741020793951,3.67299486902511,6.38187955711585,13.0132055090467,25.112935457737,16.2120172832838,533.385093167702,304.762624898731,72.1477180664326,333.894950040508,265.69943289225,146.716986227383,15.9324061571699,51.8949500405077,1085.70402376452,437.463408047529,235.413718606535,18.141965973535,230.434782608696,38.2994869025115,82.2700513097489,108.065892519579,97.006481231434,78.0499594923035,149.58115041858,472.310288954901
"CWFwm_OR",41.8516563018011,-123.248884281053,1230.73252369668,9.56232227488152,2.52037914691943,15.9584123222749,1879.04265402844,187.165876777251,2065.8827014218,145.080568720379,-0.77031990521327,1.38009478672986,9.84911137440758,5.64727488151659,7.05947867298578,12.7550355450237,24.3107227488152,16.2511255924171,877.200829383886,439.821682464455,64.5041469194313,497.538507109005,284.980450236967,134.410545023697,11.8700236966825,41.0367298578199,1114.0586492891,412.722156398104,227.577014218009,18.4797985781991,260.971563981043,40.8667061611374,85.0728672985782,114.521563981043,102.732227488152,84.4472748815166,141.688388625592,432.217417061611
"CWHdm_OR",44.079332715786,-123.138477693943,533.641331112399,10.1763325608343,3.50809675550406,14.1978707995365,1891.36601969873,283.005793742758,2149.39846465817,71.2388470451912,0.555576477404403,2.8183516801854,9.28700753186559,5.77909907300116,8.10721320973349,14.1830098493627,23.9604866743917,16.7227549246813,811.645857473928,450.996813441483,117.784472769409,510.933661645423,364.586326767092,118.260718424102,11.0819235225956,17.0757531865585,1071.80475086906,401.625289687138,231.51651216686,17.7054316338355,285.258690614137,13.2326187717265,45.159472769409,65.3709443800695,155.933082271147,127.050115874855,125.467265353418,321.473493626883
"CWHdm_WA",46.8999105253182,-122.636319039798,388.547506915355,9.05925145619036,1.89095303011526,14.7824885363738,2093.10038418639,364.062213409344,1870.15801214525,136.343908786715,-0.516234973354815,2.44486305614079,9.002069649275,4.93009046969885,6.08755731813112,13.2785351344652,22.4795141901103,14.7685710744826,881.460032222084,469.356921551617,166.686826124675,575.589416284546,322.002726484075,123.502912380716,10.0467468087743,11.1666873218491,990.791795761557,364.299665386045,211.543685710745,16.6744578014624,269.813235840872,21.3897632916099,92.4967158260007,48.852571570207,177.710373032594,186.358036931466,92.6843475027885,212.389639360516
"CWHds_WA",45.5648959604008,-121.827049622287,795.041262135922,7.64789644012945,-0.173139158576052,16.5032362459547,1724.98705501618,276.242718446602,1603.77022653722,244.084142394822,-2.87119741100324,0.343042071197411,7.59967637540453,2.98284789644013,4.44498381877023,11.7394822006472,22.9116504854369,14.0559870550162,764.974110032362,382.974110032362,119.62783171521,457.456310679612,217.909385113269,146.851132686084,10.3540453074434,13.2686084142395,946.877022653722,388.187702265372,206.818770226537,16.331067961165,224.550161812298,46,162.521035598706,59.7660194174757,148.498381877023,127.692556634304,119.511326860841,295.605177993527
